cliente_id," caja_concepto_id"," cuenta_contable_id"," cuenta_recargo_id"," fecha_pago"," monto"," inicial_bnd"," pagado_bnd"," plan_pago_ln_id"," usu_alta_id"," usu_mod_id"," created_at"," update_at"," deleted_at"," combinacion_cliente_id"," caja_id"
71663,20907,46,0,0,2019-06-01,200,1,0,1817,1,1,NULL,NULL,NULL,13204,0
71664,24913,46,0,0,2019-06-01,200,1,0,1817,1,1,NULL,NULL,NULL,13211,0
71665,19043,46,0,0,2019-06-01,200,1,0,1817,1,1,NULL,NULL,NULL,13213,0
71666,19530,46,0,0,2019-06-01,200,1,0,1817,1,1,NULL,NULL,NULL,13214,0
71667,22028,46,0,0,2019-06-01,200,1,0,1817,1,1,NULL,NULL,NULL,13216,0
71668,19525,46,0,0,2019-06-01,200,1,0,1817,1,1,NULL,NULL,NULL,13218,0
71669,24931,46,0,0,2019-06-01,200,1,0,1817,1,1,NULL,NULL,NULL,13223,0
71670,18644,46,0,0,2019-06-01,200,1,0,1817,1,1,NULL,NULL,NULL,13227,0
71671,22065,46,0,0,2019-06-01,200,1,0,1817,1,1,NULL,NULL,NULL,13236,0
71672,21481,46,0,0,2019-06-01,200,1,0,1817,1,1,NULL,NULL,NULL,13237,0
71673,21610,46,0,0,2019-06-01,200,1,0,1817,1,1,NULL,NULL,NULL,13239,0
71674,21542,46,0,0,2019-06-01,200,1,0,1817,1,1,NULL,NULL,NULL,13241,0
71675,20499,46,0,0,2019-06-01,200,1,0,1817,1,1,NULL,NULL,NULL,13242,0
71676,19779,46,0,0,2019-06-01,200,1,0,1817,1,1,NULL,NULL,NULL,13243,0
71677,29753,46,0,0,2019-06-01,200,1,0,1817,1,1,NULL,NULL,NULL,13244,0
71678,10363,46,0,0,2019-06-01,200,1,0,1817,1,1,NULL,NULL,NULL,13245,0
71679,1026,46,0,0,2019-06-01,200,1,0,1817,1,1,NULL,NULL,NULL,13247,0
71680,25117,46,0,0,2019-06-01,200,1,0,1817,1,1,NULL,NULL,NULL,13369,0
71681,25119,46,0,0,2019-06-01,200,1,0,1817,1,1,NULL,NULL,NULL,13371,0
71682,20280,46,0,0,2019-06-01,200,1,0,1817,1,1,NULL,NULL,NULL,13373,0
71683,25120,46,0,0,2019-06-01,200,1,0,1817,1,1,NULL,NULL,NULL,13374,0
71684,25127,46,0,0,2019-06-01,200,1,0,1817,1,1,NULL,NULL,NULL,13375,0
71685,25121,46,0,0,2019-06-01,200,1,0,1817,1,1,NULL,NULL,NULL,13376,0
71686,25130,46,0,0,2019-06-01,200,1,0,1817,1,1,NULL,NULL,NULL,13377,0
71687,25116,46,0,0,2019-06-01,200,1,0,1817,1,1,NULL,NULL,NULL,13378,0
71688,25131,46,0,0,2019-06-01,200,1,0,1817,1,1,NULL,NULL,NULL,13379,0
71689,25132,46,0,0,2019-06-01,200,1,0,1817,1,1,NULL,NULL,NULL,13380,0
71690,25133,46,0,0,2019-06-01,200,1,0,1817,1,1,NULL,NULL,NULL,13381,0
71691,15434,46,0,0,2019-06-01,200,1,0,1817,1,1,NULL,NULL,NULL,13382,0
71692,25136,46,0,0,2019-06-01,200,1,0,1817,1,1,NULL,NULL,NULL,13383,0
71693,25137,46,0,0,2019-06-01,200,1,0,1817,1,1,NULL,NULL,NULL,13384,0
71694,25123,46,0,0,2019-06-01,200,1,0,1817,1,1,NULL,NULL,NULL,13385,0
71695,9066,46,0,0,2019-06-01,200,1,0,1830,1,1,NULL,NULL,NULL,8617,0
71696,9067,46,0,0,2019-06-01,200,1,0,1830,1,1,NULL,NULL,NULL,8618,0
71697,9397,46,0,0,2019-06-01,200,1,0,1830,1,1,NULL,NULL,NULL,8686,0
71698,9613,46,0,0,2019-06-01,200,1,0,1830,1,1,NULL,NULL,NULL,8716,0
71699,9886,46,0,0,2019-06-01,200,1,0,1830,1,1,NULL,NULL,NULL,8739,0
71700,9932,46,0,0,2019-06-01,200,1,0,1830,1,1,NULL,NULL,NULL,8747,0
71701,9934,46,0,0,2019-06-01,200,1,0,1830,1,1,NULL,NULL,NULL,8749,0
71702,10343,46,0,0,2019-06-01,200,1,0,1830,1,1,NULL,NULL,NULL,8797,0
71703,10455,46,0,0,2019-06-01,200,1,0,1830,1,1,NULL,NULL,NULL,8816,0
71704,10487,46,0,0,2019-06-01,200,1,0,1830,1,1,NULL,NULL,NULL,8819,0
71705,10512,46,0,0,2019-06-01,200,1,0,1830,1,1,NULL,NULL,NULL,8825,0
71706,10596,46,0,0,2019-06-01,200,1,0,1830,1,1,NULL,NULL,NULL,8857,0
71707,10607,46,0,0,2019-06-01,200,1,0,1830,1,1,NULL,NULL,NULL,8858,0
71708,10747,46,0,0,2019-06-01,200,1,0,1830,1,1,NULL,NULL,NULL,8890,0
71709,10760,46,0,0,2019-06-01,200,1,0,1830,1,1,NULL,NULL,NULL,8900,0
71710,10776,46,0,0,2019-06-01,200,1,0,1830,1,1,NULL,NULL,NULL,8908,0
71711,10855,46,0,0,2019-06-01,200,1,0,1830,1,1,NULL,NULL,NULL,8922,0
71712,10871,46,0,0,2019-06-01,200,1,0,1830,1,1,NULL,NULL,NULL,8930,0
71713,11102,46,0,0,2019-06-01,200,1,0,1830,1,1,NULL,NULL,NULL,8950,0
71714,11152,46,0,0,2019-06-01,200,1,0,1830,1,1,NULL,NULL,NULL,8956,0
71715,11200,46,0,0,2019-06-01,200,1,0,1830,1,1,NULL,NULL,NULL,8973,0
71716,11398,46,0,0,2019-06-01,200,1,0,1830,1,1,NULL,NULL,NULL,9022,0
71717,11399,46,0,0,2019-06-01,200,1,0,1830,1,1,NULL,NULL,NULL,9023,0
71718,11368,46,0,0,2019-06-01,200,1,0,1830,1,1,NULL,NULL,NULL,9025,0
71719,11454,46,0,0,2019-06-01,200,1,0,1830,1,1,NULL,NULL,NULL,9042,0
71720,11500,46,0,0,2019-06-01,200,1,0,1830,1,1,NULL,NULL,NULL,9062,0
71721,10701,46,0,0,2019-06-01,200,1,0,1830,1,1,NULL,NULL,NULL,11764,0
71722,19896,46,0,0,2019-06-01,200,1,0,1830,1,1,NULL,NULL,NULL,11834,0
71723,19899,46,0,0,2019-06-01,200,1,0,1830,1,1,NULL,NULL,NULL,11835,0
71724,9997,46,0,0,2019-06-01,200,1,0,1830,1,1,NULL,NULL,NULL,11836,0
71725,9941,46,0,0,2019-06-01,200,1,0,1830,1,1,NULL,NULL,NULL,11837,0
71726,9896,46,0,0,2019-06-01,200,1,0,1830,1,1,NULL,NULL,NULL,11838,0
71727,19934,46,0,0,2019-06-01,200,1,0,1830,1,1,NULL,NULL,NULL,11839,0
71728,19922,46,0,0,2019-06-01,200,1,0,1830,1,1,NULL,NULL,NULL,11840,0
71729,19929,46,0,0,2019-06-01,200,1,0,1830,1,1,NULL,NULL,NULL,11841,0
71730,10700,46,0,0,2019-06-01,200,1,0,1830,1,1,NULL,NULL,NULL,11843,0
71731,19938,46,0,0,2019-06-01,200,1,0,1830,1,1,NULL,NULL,NULL,11844,0
71732,19936,46,0,0,2019-06-01,200,1,0,1830,1,1,NULL,NULL,NULL,11846,0
71733,14998,46,0,0,2019-06-01,200,1,0,1830,1,1,NULL,NULL,NULL,11847,0
71734,10510,46,0,0,2019-06-01,200,1,0,1830,1,1,NULL,NULL,NULL,11848,0
71735,24795,46,0,0,2019-06-01,200,1,0,1830,1,1,NULL,NULL,NULL,12263,0
71736,25429,46,0,0,2019-06-01,200,1,0,1830,1,1,NULL,NULL,NULL,12379,0
71737,25435,46,0,0,2019-06-01,200,1,0,1830,1,1,NULL,NULL,NULL,12380,0
71738,9751,46,0,0,2019-06-01,200,1,0,1830,1,1,NULL,NULL,NULL,12381,0
71739,25437,46,0,0,2019-06-01,200,1,0,1830,1,1,NULL,NULL,NULL,12382,0
71740,25438,46,0,0,2019-06-01,200,1,0,1830,1,1,NULL,NULL,NULL,12383,0
71741,10437,46,0,0,2019-06-01,200,1,0,1830,1,1,NULL,NULL,NULL,12384,0
71742,25444,46,0,0,2019-06-01,200,1,0,1830,1,1,NULL,NULL,NULL,12385,0
71743,25430,46,0,0,2019-06-01,200,1,0,1830,1,1,NULL,NULL,NULL,12386,0
71744,25433,46,0,0,2019-06-01,200,1,0,1830,1,1,NULL,NULL,NULL,12387,0
71745,25436,46,0,0,2019-06-01,200,1,0,1830,1,1,NULL,NULL,NULL,12388,0
71746,25439,46,0,0,2019-06-01,200,1,0,1830,1,1,NULL,NULL,NULL,12389,0
71747,25441,46,0,0,2019-06-01,200,1,0,1830,1,1,NULL,NULL,NULL,12390,0
71748,25443,46,0,0,2019-06-01,200,1,0,1830,1,1,NULL,NULL,NULL,12391,0
71749,11220,46,0,0,2019-06-01,200,1,0,1830,1,1,NULL,NULL,NULL,12392,0
71750,25431,46,0,0,2019-06-01,200,1,0,1830,1,1,NULL,NULL,NULL,12393,0
71751,25432,46,0,0,2019-06-01,200,1,0,1830,1,1,NULL,NULL,NULL,12394,0
71752,9156,46,0,0,2019-06-01,200,1,0,1830,1,1,NULL,NULL,NULL,12395,0
71753,25434,46,0,0,2019-06-01,200,1,0,1830,1,1,NULL,NULL,NULL,12396,0
71754,9154,46,0,0,2019-06-01,200,1,0,1830,1,1,NULL,NULL,NULL,12398,0
71755,9427,46,0,0,2019-06-01,200,1,0,1830,1,1,NULL,NULL,NULL,12399,0
71756,10946,46,0,0,2019-06-01,200,1,0,1830,1,1,NULL,NULL,NULL,12400,0
71757,8893,46,0,0,2019-06-01,200,1,0,1830,1,1,NULL,NULL,NULL,12404,0
71758,25557,46,0,0,2019-06-01,200,1,0,1830,1,1,NULL,NULL,NULL,12405,0
71759,25556,46,0,0,2019-06-01,200,1,0,1830,1,1,NULL,NULL,NULL,12410,0
71760,25559,46,0,0,2019-06-01,200,1,0,1830,1,1,NULL,NULL,NULL,12411,0
71761,10745,46,0,0,2019-06-01,200,1,0,1830,1,1,NULL,NULL,NULL,12413,0
71762,25560,46,0,0,2019-06-01,200,1,0,1830,1,1,NULL,NULL,NULL,12415,0
71763,9183,46,0,0,2019-06-01,200,1,0,1830,1,1,NULL,NULL,NULL,12416,0
71764,11139,46,0,0,2019-06-01,200,1,0,1830,1,1,NULL,NULL,NULL,12439,0
71765,10454,46,0,0,2019-06-01,200,1,0,1830,1,1,NULL,NULL,NULL,12485,0
71766,11104,46,0,0,2019-06-01,200,1,0,1830,1,1,NULL,NULL,NULL,12497,0
71767,7959,46,0,0,2019-06-01,200,1,0,1830,1,1,NULL,NULL,NULL,12538,0
71768,10590,46,0,0,2019-06-01,200,1,0,1830,1,1,NULL,NULL,NULL,12541,0
71769,11153,46,0,0,2019-06-01,200,1,0,1830,1,1,NULL,NULL,NULL,12550,0
71770,9437,46,0,0,2019-06-01,200,1,0,1830,1,1,NULL,NULL,NULL,12556,0
71771,25877,46,0,0,2019-06-01,200,1,0,1830,1,1,NULL,NULL,NULL,12566,0
71772,25947,46,0,0,2019-06-01,200,1,0,1830,1,1,NULL,NULL,NULL,12569,0
71773,25880,46,0,0,2019-06-01,200,1,0,1830,1,1,NULL,NULL,NULL,12574,0
71774,9371,46,0,0,2019-06-01,200,1,0,1830,1,1,NULL,NULL,NULL,12623,0
71775,25906,46,0,0,2019-06-01,200,1,0,1830,1,1,NULL,NULL,NULL,12633,0
71776,25340,46,0,0,2019-06-01,200,1,0,1830,1,1,NULL,NULL,NULL,12635,0
71777,6189,46,0,0,2019-06-01,200,1,0,1830,1,1,NULL,NULL,NULL,12636,0
71778,7196,46,0,0,2019-06-01,200,1,0,1830,1,1,NULL,NULL,NULL,12637,0
71779,9102,46,0,0,2019-06-01,200,1,0,1830,1,1,NULL,NULL,NULL,12649,0
71780,10370,46,0,0,2019-06-01,200,1,0,1830,1,1,NULL,NULL,NULL,12749,0
71781,25310,46,0,0,2019-06-01,200,1,0,1830,1,1,NULL,NULL,NULL,12846,0
71782,4850,46,0,0,2019-06-01,200,1,0,1830,1,1,NULL,NULL,NULL,12857,0
71783,25309,46,0,0,2019-06-01,200,1,0,1830,1,1,NULL,NULL,NULL,12858,0
71784,10410,46,0,0,2019-06-01,200,1,0,1830,1,1,NULL,NULL,NULL,12859,0
71785,3518,46,0,0,2019-06-01,200,1,0,1830,1,1,NULL,NULL,NULL,12860,0
71786,9110,46,0,0,2019-06-01,200,1,0,1830,1,1,NULL,NULL,NULL,12861,0
71787,10981,46,0,0,2019-06-01,200,1,0,1830,1,1,NULL,NULL,NULL,12862,0
71788,25308,46,0,0,2019-06-01,200,1,0,1830,1,1,NULL,NULL,NULL,12863,0
71789,4816,46,0,0,2019-06-01,200,1,0,1830,1,1,NULL,NULL,NULL,12864,0
71790,10337,46,0,0,2019-06-01,200,1,0,1830,1,1,NULL,NULL,NULL,12984,0
71791,10337,46,0,0,2019-06-01,200,1,0,1830,1,1,NULL,NULL,NULL,12985,0
71792,8276,46,0,0,2019-06-01,200,1,0,1830,1,1,NULL,NULL,NULL,13068,0
71793,8284,46,0,0,2019-06-01,200,1,0,1830,1,1,NULL,NULL,NULL,13069,0
71794,9798,46,0,0,2019-06-01,200,1,0,1830,1,1,NULL,NULL,NULL,13070,0
71795,3241,46,0,0,2019-06-01,200,1,0,1830,1,1,NULL,NULL,NULL,13073,0
71796,10094,46,0,0,2019-06-01,200,1,0,1830,1,1,NULL,NULL,NULL,13074,0
71797,10655,46,0,0,2019-06-01,200,1,0,1830,1,1,NULL,NULL,NULL,13178,0
71798,29740,46,0,0,2019-06-01,200,1,0,1830,1,1,NULL,NULL,NULL,13180,0
71799,2174,46,0,0,2019-06-01,200,1,0,1830,1,1,NULL,NULL,NULL,13182,0
71800,8726,46,0,0,2019-06-01,200,1,0,1830,1,1,NULL,NULL,NULL,13183,0
71801,10755,46,0,0,2019-06-01,200,1,0,1830,1,1,NULL,NULL,NULL,13184,0
71802,8405,46,0,0,2019-06-01,200,1,0,1830,1,1,NULL,NULL,NULL,13186,0
71803,6506,46,0,0,2019-06-01,200,1,0,1830,1,1,NULL,NULL,NULL,13189,0
71804,10662,46,0,0,2019-06-01,200,1,0,1830,1,1,NULL,NULL,NULL,13190,0
71805,24831,46,0,0,2019-06-01,200,1,0,1830,1,1,NULL,NULL,NULL,13191,0
71806,10313,46,0,0,2019-06-01,200,1,0,1830,1,1,NULL,NULL,NULL,13192,0
71807,24832,46,0,0,2019-06-01,200,1,0,1830,1,1,NULL,NULL,NULL,13193,0
71808,6789,46,0,0,2019-06-01,200,1,0,1830,1,1,NULL,NULL,NULL,13194,0
71809,11159,46,0,0,2019-06-01,200,1,0,1830,1,1,NULL,NULL,NULL,13205,0
71810,9782,46,0,0,2019-06-01,200,1,0,1830,1,1,NULL,NULL,NULL,13206,0
71811,8103,46,0,0,2019-06-01,200,1,0,1830,1,1,NULL,NULL,NULL,13208,0
71812,8100,46,0,0,2019-06-01,200,1,0,1830,1,1,NULL,NULL,NULL,13209,0
71813,11190,46,0,0,2019-06-01,200,1,0,1830,1,1,NULL,NULL,NULL,13210,0
71814,10757,46,0,0,2019-06-01,200,1,0,1830,1,1,NULL,NULL,NULL,13212,0
71815,11313,46,0,0,2019-06-01,200,1,0,1830,1,1,NULL,NULL,NULL,13238,0
71816,7918,46,0,0,2019-06-01,200,1,0,1830,1,1,NULL,NULL,NULL,13307,0
71817,11400,46,0,0,2019-06-01,200,1,0,1830,1,1,NULL,NULL,NULL,13309,0
71818,10772,46,0,0,2019-06-01,200,1,0,1830,1,1,NULL,NULL,NULL,13314,0
71819,25146,46,0,0,2019-06-01,200,1,0,1830,1,1,NULL,NULL,NULL,13317,0
71820,25065,46,0,0,2019-06-01,200,1,0,1830,1,1,NULL,NULL,NULL,13320,0
71821,25061,46,0,0,2019-06-01,200,1,0,1830,1,1,NULL,NULL,NULL,13321,0
71822,25067,46,0,0,2019-06-01,200,1,0,1830,1,1,NULL,NULL,NULL,13322,0
71823,11128,46,0,0,2019-06-01,200,1,0,1830,1,1,NULL,NULL,NULL,13323,0
71824,25068,46,0,0,2019-06-01,200,1,0,1830,1,1,NULL,NULL,NULL,13325,0
71825,25060,46,0,0,2019-06-01,200,1,0,1830,1,1,NULL,NULL,NULL,13327,0
71826,25070,46,0,0,2019-06-01,200,1,0,1830,1,1,NULL,NULL,NULL,13330,0
71827,25066,46,0,0,2019-06-01,200,1,0,1830,1,1,NULL,NULL,NULL,13331,0
71828,25063,46,0,0,2019-06-01,200,1,0,1830,1,1,NULL,NULL,NULL,13334,0
71829,1271,46,0,0,2019-06-01,200,1,0,1830,1,1,NULL,NULL,NULL,13336,0
71830,25879,46,0,0,2019-06-01,200,1,0,1830,1,1,NULL,NULL,NULL,13976,0
71831,15462,46,0,0,2019-06-01,200,1,0,1824,1,1,NULL,NULL,NULL,9348,0
71832,17339,46,0,0,2019-06-01,200,1,0,1824,1,1,NULL,NULL,NULL,9472,0
71833,17436,46,0,0,2019-06-01,200,1,0,1824,1,1,NULL,NULL,NULL,9479,0
71834,17648,46,0,0,2019-06-01,200,1,0,1824,1,1,NULL,NULL,NULL,9501,0
71835,17886,46,0,0,2019-06-01,200,1,0,1824,1,1,NULL,NULL,NULL,9554,0
71836,17904,46,0,0,2019-06-01,200,1,0,1824,1,1,NULL,NULL,NULL,9556,0
71837,19895,46,0,0,2019-06-01,200,1,0,1824,1,1,NULL,NULL,NULL,10172,0
71838,19919,46,0,0,2019-06-01,200,1,0,1824,1,1,NULL,NULL,NULL,11229,0
71839,19918,46,0,0,2019-06-01,200,1,0,1824,1,1,NULL,NULL,NULL,11235,0
71840,14832,46,0,0,2019-06-01,200,1,0,1824,1,1,NULL,NULL,NULL,11261,0
71841,16988,46,0,0,2019-06-01,200,1,0,1824,1,1,NULL,NULL,NULL,11285,0
71842,28819,46,0,0,2019-06-01,200,1,0,1824,1,1,NULL,NULL,NULL,12098,0
71843,4637,46,0,0,2019-06-01,200,1,0,1824,1,1,NULL,NULL,NULL,12234,0
71844,19825,46,0,0,2019-06-01,200,1,0,1824,1,1,NULL,NULL,NULL,12254,0
71845,10768,46,0,0,2019-06-01,200,1,0,1824,1,1,NULL,NULL,NULL,12255,0
71846,17970,46,0,0,2019-06-01,200,1,0,1824,1,1,NULL,NULL,NULL,12350,0
71847,15354,46,0,0,2019-06-01,200,1,0,1824,1,1,NULL,NULL,NULL,12351,0
71848,19897,46,0,0,2019-06-01,200,1,0,1824,1,1,NULL,NULL,NULL,12352,0
71849,18071,46,0,0,2019-06-01,200,1,0,1824,1,1,NULL,NULL,NULL,12406,0
71850,18157,46,0,0,2019-06-01,200,1,0,1824,1,1,NULL,NULL,NULL,12409,0
71851,25239,46,0,0,2019-06-01,200,1,0,1824,1,1,NULL,NULL,NULL,12412,0
71852,15257,46,0,0,2019-06-01,200,1,0,1824,1,1,NULL,NULL,NULL,12420,0
71853,17695,46,0,0,2019-06-01,200,1,0,1824,1,1,NULL,NULL,NULL,12422,0
71854,25484,46,0,0,2019-06-01,200,1,0,1824,1,1,NULL,NULL,NULL,12423,0
71855,14774,46,0,0,2019-06-01,200,1,0,1824,1,1,NULL,NULL,NULL,12424,0
71856,9417,46,0,0,2019-06-01,200,1,0,1824,1,1,NULL,NULL,NULL,12425,0
71857,17924,46,0,0,2019-06-01,200,1,0,1824,1,1,NULL,NULL,NULL,12426,0
71858,18291,46,0,0,2019-06-01,200,1,0,1824,1,1,NULL,NULL,NULL,12430,0
71859,26564,46,0,0,2019-06-01,200,1,0,1824,1,1,NULL,NULL,NULL,12431,0
71860,15253,46,0,0,2019-06-01,200,1,0,1824,1,1,NULL,NULL,NULL,12433,0
71861,17775,46,0,0,2019-06-01,200,1,0,1824,1,1,NULL,NULL,NULL,12434,0
71862,16340,46,0,0,2019-06-01,200,1,0,1824,1,1,NULL,NULL,NULL,12435,0
71863,15240,46,0,0,2019-06-01,200,1,0,1824,1,1,NULL,NULL,NULL,12436,0
71864,17713,46,0,0,2019-06-01,200,1,0,1824,1,1,NULL,NULL,NULL,12437,0
71865,16308,46,0,0,2019-06-01,200,1,0,1824,1,1,NULL,NULL,NULL,12438,0
71866,17805,46,0,0,2019-06-01,200,1,0,1824,1,1,NULL,NULL,NULL,12440,0
71867,15258,46,0,0,2019-06-01,200,1,0,1824,1,1,NULL,NULL,NULL,12441,0
71868,16341,46,0,0,2019-06-01,200,1,0,1824,1,1,NULL,NULL,NULL,12442,0
71869,18046,46,0,0,2019-06-01,200,1,0,1824,1,1,NULL,NULL,NULL,12443,0
71870,17704,46,0,0,2019-06-01,200,1,0,1824,1,1,NULL,NULL,NULL,12444,0
71871,17932,46,0,0,2019-06-01,200,1,0,1824,1,1,NULL,NULL,NULL,12445,0
71872,17703,46,0,0,2019-06-01,200,1,0,1824,1,1,NULL,NULL,NULL,12446,0
71873,25573,46,0,0,2019-06-01,200,1,0,1824,1,1,NULL,NULL,NULL,12447,0
71874,18005,46,0,0,2019-06-01,200,1,0,1824,1,1,NULL,NULL,NULL,12702,0
71875,25897,46,0,0,2019-06-01,200,1,0,1824,1,1,NULL,NULL,NULL,12703,0
71876,25896,46,0,0,2019-06-01,200,1,0,1824,1,1,NULL,NULL,NULL,12704,0
71877,25898,46,0,0,2019-06-01,200,1,0,1824,1,1,NULL,NULL,NULL,12709,0
71878,18003,46,0,0,2019-06-01,200,1,0,1824,1,1,NULL,NULL,NULL,12710,0
71879,25899,46,0,0,2019-06-01,200,1,0,1824,1,1,NULL,NULL,NULL,12711,0
71880,21424,46,0,0,2019-06-01,200,1,0,1824,1,1,NULL,NULL,NULL,12715,0
71881,16673,46,0,0,2019-06-01,200,1,0,1824,1,1,NULL,NULL,NULL,12729,0
71882,17461,46,0,0,2019-06-01,200,1,0,1824,1,1,NULL,NULL,NULL,12730,0
71883,18206,46,0,0,2019-06-01,200,1,0,1824,1,1,NULL,NULL,NULL,12731,0
71884,4822,46,0,0,2019-06-01,200,1,0,1824,1,1,NULL,NULL,NULL,12732,0
71885,10684,46,0,0,2019-06-01,200,1,0,1824,1,1,NULL,NULL,NULL,12765,0
71886,18167,46,0,0,2019-06-01,200,1,0,1824,1,1,NULL,NULL,NULL,12865,0
71887,25318,46,0,0,2019-06-01,200,1,0,1824,1,1,NULL,NULL,NULL,12866,0
71888,17750,46,0,0,2019-06-01,200,1,0,1824,1,1,NULL,NULL,NULL,12867,0
71889,14632,46,0,0,2019-06-01,200,1,0,1824,1,1,NULL,NULL,NULL,12868,0
71890,25317,46,0,0,2019-06-01,200,1,0,1824,1,1,NULL,NULL,NULL,12869,0
71891,25319,46,0,0,2019-06-01,200,1,0,1824,1,1,NULL,NULL,NULL,12870,0
71892,25316,46,0,0,2019-06-01,200,1,0,1824,1,1,NULL,NULL,NULL,12871,0
71893,14633,46,0,0,2019-06-01,200,1,0,1824,1,1,NULL,NULL,NULL,12872,0
71894,18057,46,0,0,2019-06-01,200,1,0,1824,1,1,NULL,NULL,NULL,12873,0
71895,18349,46,0,0,2019-06-01,200,1,0,1824,1,1,NULL,NULL,NULL,12875,0
71896,17969,46,0,0,2019-06-01,200,1,0,1824,1,1,NULL,NULL,NULL,13065,0
71897,13113,46,0,0,2019-06-01,200,1,0,1824,1,1,NULL,NULL,NULL,13066,0
71898,24929,46,0,0,2019-06-01,200,1,0,1824,1,1,NULL,NULL,NULL,13089,0
71899,18153,46,0,0,2019-06-01,200,1,0,1824,1,1,NULL,NULL,NULL,13096,0
71900,17314,46,0,0,2019-06-01,200,1,0,1824,1,1,NULL,NULL,NULL,13144,0
71901,14641,46,0,0,2019-06-01,200,1,0,1824,1,1,NULL,NULL,NULL,13156,0
71902,17441,46,0,0,2019-06-01,200,1,0,1824,1,1,NULL,NULL,NULL,13176,0
71903,12398,46,0,0,2019-06-01,200,1,0,1824,1,1,NULL,NULL,NULL,13177,0
71904,6630,46,0,0,2019-06-01,200,1,0,1824,1,1,NULL,NULL,NULL,13179,0
71905,17885,46,0,0,2019-06-01,200,1,0,1824,1,1,NULL,NULL,NULL,13181,0
71906,17083,46,0,0,2019-06-01,200,1,0,1824,1,1,NULL,NULL,NULL,13185,0
71907,8403,46,0,0,2019-06-01,200,1,0,1824,1,1,NULL,NULL,NULL,13187,0
71908,17955,46,0,0,2019-06-01,200,1,0,1824,1,1,NULL,NULL,NULL,13225,0
